module_path,category,feature,platform,hex_layer,encapsulation,plugin_applied,source_set,source_set_dir,source_set_dir_rel,platform_set,kotlin_loc,kotlin_files
:feat:reports:be:app:impl,feat,reports,be,app,impl,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/be/app/impl/src/main,feat/reports/be/app/impl/src/main,backend,0,0
:feat:reports:be:app:impl,feat,reports,be,app,impl,libs.plugins.snag.backend.module,test,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/be/app/impl/src/test,feat/reports/be/app/impl/src/test,,0,0
:feat:reports:be:app:model,feat,reports,be,app,,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/be/app/model/src/main,feat/reports/be/app/model/src/main,backend,0,0
:feat:reports:be:driven:impl,feat,reports,be,driven,impl,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/be/driven/impl/src/main,feat/reports/be/driven/impl/src/main,backend,0,0
:feat:reports:be:driven:test,feat,reports,be,driven,test,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/be/driven/test/src/main,feat/reports/be/driven/test/src/main,backend,0,0
:feat:reports:be:driving:impl,feat,reports,be,driving,impl,libs.plugins.snag.impl.driving.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/be/driving/impl/src/main,feat/reports/be/driving/impl/src/main,backend,0,0
:feat:reports:be:driving:impl,feat,reports,be,driving,impl,libs.plugins.snag.impl.driving.backend.module,test,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/be/driving/impl/src/test,feat/reports/be/driving/impl/src/test,,0,0
:feat:reports:fe:app:api,feat,reports,fe,app,api,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/fe/app/api/src/commonMain,feat/reports/fe/app/api/src/commonMain,frontend,0,0
:feat:reports:fe:app:impl,feat,reports,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/fe/app/impl/src/commonMain,feat/reports/fe/app/impl/src/commonMain,frontend,0,0
:feat:reports:fe:app:impl,feat,reports,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonTest,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/fe/app/impl/src/commonTest,feat/reports/fe/app/impl/src/commonTest,,0,0
:feat:reports:fe:driven:impl,feat,reports,fe,driven,impl,libs.plugins.snag.driven.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/fe/driven/impl/src/commonMain,feat/reports/fe/driven/impl/src/commonMain,frontend,0,0
:feat:reports:fe:driven:test,feat,reports,fe,driven,test,libs.plugins.snag.driven.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/reports/fe/driven/test/src/commonMain,feat/reports/fe/driven/test/src/commonMain,frontend,0,0
:feat:structures:be:app:api,feat,structures,be,app,api,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/app/api/src/main,feat/structures/be/app/api/src/main,backend,0,0
:feat:structures:be:app:impl,feat,structures,be,app,impl,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/app/impl/src/main,feat/structures/be/app/impl/src/main,backend,0,0
:feat:structures:be:app:impl,feat,structures,be,app,impl,libs.plugins.snag.backend.module,test,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/app/impl/src/test,feat/structures/be/app/impl/src/test,,0,0
:feat:structures:be:app:model,feat,structures,be,app,,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/app/model/src/main,feat/structures/be/app/model/src/main,backend,0,0
:feat:structures:be:driven:impl,feat,structures,be,driven,impl,libs.plugins.snag.driven.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/driven/impl/src/main,feat/structures/be/driven/impl/src/main,backend,0,0
:feat:structures:be:driven:test,feat,structures,be,driven,test,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/driven/test/src/main,feat/structures/be/driven/test/src/main,backend,0,0
:feat:structures:be:driving:impl,feat,structures,be,driving,impl,libs.plugins.snag.impl.driving.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/driving/impl/src/main,feat/structures/be/driving/impl/src/main,backend,0,0
:feat:structures:be:driving:impl,feat,structures,be,driving,impl,libs.plugins.snag.impl.driving.backend.module,test,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/be/driving/impl/src/test,feat/structures/be/driving/impl/src/test,,0,0
:feat:structures:fe:app:api,feat,structures,fe,app,api,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/app/api/src/commonMain,feat/structures/fe/app/api/src/commonMain,frontend,0,0
:feat:structures:fe:app:impl,feat,structures,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/app/impl/src/commonMain,feat/structures/fe/app/impl/src/commonMain,frontend,0,0
:feat:structures:fe:app:impl,feat,structures,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonTest,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/app/impl/src/commonTest,feat/structures/fe/app/impl/src/commonTest,,0,0
:feat:structures:fe:driven:impl,feat,structures,fe,driven,impl,libs.plugins.snag.driven.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driven/impl/src/commonMain,feat/structures/fe/driven/impl/src/commonMain,frontend,0,0
:feat:structures:fe:driven:test,feat,structures,fe,driven,test,libs.plugins.snag.driven.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driven/test/src/commonMain,feat/structures/fe/driven/test/src/commonMain,frontend,0,0
:feat:structures:fe:driving:api,feat,structures,fe,driving,api,libs.plugins.snag.driving.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driving/api/src/commonMain,feat/structures/fe/driving/api/src/commonMain,frontend,0,0
:feat:structures:fe:driving:api,feat,structures,fe,driving,api,libs.plugins.snag.driving.frontend.multiplatform.module,nonWebMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driving/api/src/nonWebMain,feat/structures/fe/driving/api/src/nonWebMain,nonWeb_fe,0,0
:feat:structures:fe:driving:api,feat,structures,fe,driving,api,libs.plugins.snag.driving.frontend.multiplatform.module,webMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driving/api/src/webMain,feat/structures/fe/driving/api/src/webMain,web,0,0
:feat:structures:fe:driving:impl,feat,structures,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driving/impl/src/commonMain,feat/structures/fe/driving/impl/src/commonMain,frontend,0,0
:feat:structures:fe:driving:impl,feat,structures,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,commonTest,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driving/impl/src/commonTest,feat/structures/fe/driving/impl/src/commonTest,,0,0
:feat:structures:fe:driving:impl,feat,structures,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,nonWebMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driving/impl/src/nonWebMain,feat/structures/fe/driving/impl/src/nonWebMain,nonWeb_fe,0,0
:feat:structures:fe:driving:impl,feat,structures,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,webMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/structures/fe/driving/impl/src/webMain,feat/structures/fe/driving/impl/src/webMain,web,0,0
:feat:sync:be:app:api,feat,sync,be,app,api,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/be/app/api/src/main,feat/sync/be/app/api/src/main,backend,0,0
:feat:sync:be:app:impl,feat,sync,be,app,impl,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/be/app/impl/src/main,feat/sync/be/app/impl/src/main,backend,0,0
:feat:sync:be:app:impl,feat,sync,be,app,impl,libs.plugins.snag.backend.module,test,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/be/app/impl/src/test,feat/sync/be/app/impl/src/test,,0,0
:feat:sync:be:app:model,feat,sync,be,app,,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/be/app/model/src/main,feat/sync/be/app/model/src/main,backend,0,0
:feat:sync:fe:app:api,feat,sync,fe,app,api,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/fe/app/api/src/commonMain,feat/sync/fe/app/api/src/commonMain,frontend,0,0
:feat:sync:fe:app:api,feat,sync,fe,app,api,libs.plugins.snag.frontend.multiplatform.module,commonTest,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/fe/app/api/src/commonTest,feat/sync/fe/app/api/src/commonTest,,0,0
:feat:sync:fe:app:impl,feat,sync,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/fe/app/impl/src/commonMain,feat/sync/fe/app/impl/src/commonMain,frontend,0,0
:feat:sync:fe:app:impl,feat,sync,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonTest,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/fe/app/impl/src/commonTest,feat/sync/fe/app/impl/src/commonTest,,0,0
:feat:sync:fe:app:model,feat,sync,fe,app,,libs.plugins.snag.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/fe/app/model/src/commonMain,feat/sync/fe/app/model/src/commonMain,frontend,0,0
:feat:sync:fe:driven:impl,feat,sync,fe,driven,impl,libs.plugins.snag.driven.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/fe/driven/impl/src/commonMain,feat/sync/fe/driven/impl/src/commonMain,frontend,0,0
:feat:sync:fe:driven:test,feat,sync,fe,driven,test,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/sync/fe/driven/test/src/commonMain,feat/sync/fe/driven/test/src/commonMain,frontend,0,0
:feat:users:be:app:api,feat,users,be,app,api,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/app/api/src/main,feat/users/be/app/api/src/main,backend,0,0
:feat:users:be:app:impl,feat,users,be,app,impl,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/app/impl/src/main,feat/users/be/app/impl/src/main,backend,0,0
:feat:users:be:app:impl,feat,users,be,app,impl,libs.plugins.snag.backend.module,test,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/app/impl/src/test,feat/users/be/app/impl/src/test,,0,0
:feat:users:be:app:model,feat,users,be,app,,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/app/model/src/main,feat/users/be/app/model/src/main,backend,0,0
:feat:users:be:driven:impl,feat,users,be,driven,impl,libs.plugins.snag.driven.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/driven/impl/src/main,feat/users/be/driven/impl/src/main,backend,0,0
:feat:users:be:driven:test,feat,users,be,driven,test,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/driven/test/src/main,feat/users/be/driven/test/src/main,backend,0,0
:feat:users:be:driving:api,feat,users,be,driving,api,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/driving/api/src/main,feat/users/be/driving/api/src/main,backend,0,0
:feat:users:be:driving:impl,feat,users,be,driving,impl,libs.plugins.snag.impl.driving.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/driving/impl/src/main,feat/users/be/driving/impl/src/main,backend,0,0
:feat:users:be:driving:impl,feat,users,be,driving,impl,libs.plugins.snag.impl.driving.backend.module,test,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/be/driving/impl/src/test,feat/users/be/driving/impl/src/test,,0,0
:feat:users:fe:app:api,feat,users,fe,app,api,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/app/api/src/commonMain,feat/users/fe/app/api/src/commonMain,frontend,0,0
:feat:users:fe:app:impl,feat,users,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/app/impl/src/commonMain,feat/users/fe/app/impl/src/commonMain,frontend,0,0
:feat:users:fe:app:impl,feat,users,fe,app,impl,libs.plugins.snag.frontend.multiplatform.module,commonTest,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/app/impl/src/commonTest,feat/users/fe/app/impl/src/commonTest,,0,0
:feat:users:fe:driven:impl,feat,users,fe,driven,impl,libs.plugins.snag.driven.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driven/impl/src/commonMain,feat/users/fe/driven/impl/src/commonMain,frontend,0,0
:feat:users:fe:driven:test,feat,users,fe,driven,test,libs.plugins.snag.driven.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driven/test/src/commonMain,feat/users/fe/driven/test/src/commonMain,frontend,0,0
:feat:users:fe:driving:api,feat,users,fe,driving,api,libs.plugins.snag.driving.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driving/api/src/commonMain,feat/users/fe/driving/api/src/commonMain,frontend,0,0
:feat:users:fe:driving:api,feat,users,fe,driving,api,libs.plugins.snag.driving.frontend.multiplatform.module,nonWebMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driving/api/src/nonWebMain,feat/users/fe/driving/api/src/nonWebMain,nonWeb_fe,0,0
:feat:users:fe:driving:api,feat,users,fe,driving,api,libs.plugins.snag.driving.frontend.multiplatform.module,webMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driving/api/src/webMain,feat/users/fe/driving/api/src/webMain,web,0,0
:feat:users:fe:driving:impl,feat,users,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driving/impl/src/commonMain,feat/users/fe/driving/impl/src/commonMain,frontend,0,0
:feat:users:fe:driving:impl,feat,users,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,commonTest,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driving/impl/src/commonTest,feat/users/fe/driving/impl/src/commonTest,,0,0
:feat:users:fe:driving:impl,feat,users,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,nonWebMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driving/impl/src/nonWebMain,feat/users/fe/driving/impl/src/nonWebMain,nonWeb_fe,0,0
:feat:users:fe:driving:impl,feat,users,fe,driving,impl,libs.plugins.snag.driving.frontend.multiplatform.module,webMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/feat/users/fe/driving/impl/src/webMain,feat/users/fe/driving/impl/src/webMain,web,0,0
:featShared:database:be:driven:api,featShared,database,be,driven,api,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/be/driven/api/src/main,featShared/database/be/driven/api/src/main,backend,0,0
:featShared:database:be:driven:impl,featShared,database,be,driven,impl,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/be/driven/impl/src/main,featShared/database/be/driven/impl/src/main,backend,0,0
:featShared:database:be:driven:test,featShared,database,be,driven,test,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/be/driven/test/src/main,featShared/database/be/driven/test/src/main,backend,0,0
:featShared:database:fe:driven:api,featShared,database,fe,driven,api,libs.plugins.snag.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/fe/driven/api/src/commonMain,featShared/database/fe/driven/api/src/commonMain,frontend,0,0
:featShared:database:fe:driven:impl,featShared,database,fe,driven,impl,libs.plugins.snag.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/fe/driven/impl/src/commonMain,featShared/database/fe/driven/impl/src/commonMain,frontend,0,0
:featShared:database:fe:driven:test,featShared,database,fe,driven,test,libs.plugins.snag.multiplatform.module,androidMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/fe/driven/test/src/androidMain,featShared/database/fe/driven/test/src/androidMain,android,0,0
:featShared:database:fe:driven:test,featShared,database,fe,driven,test,libs.plugins.snag.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/fe/driven/test/src/commonMain,featShared/database/fe/driven/test/src/commonMain,frontend,0,0
:featShared:database:fe:driven:test,featShared,database,fe,driven,test,libs.plugins.snag.multiplatform.module,iosMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/fe/driven/test/src/iosMain,featShared/database/fe/driven/test/src/iosMain,ios,0,0
:featShared:database:fe:driven:test,featShared,database,fe,driven,test,libs.plugins.snag.multiplatform.module,jvmMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/fe/driven/test/src/jvmMain,featShared/database/fe/driven/test/src/jvmMain,jvm_desktop,0,0
:featShared:database:fe:driven:test,featShared,database,fe,driven,test,libs.plugins.snag.multiplatform.module,webMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/database/fe/driven/test/src/webMain,featShared/database/fe/driven/test/src/webMain,web,0,0
:featShared:storage:be:driven:impl,featShared,storage,be,driven,impl,libs.plugins.snag.backend.module,main,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/storage/be/driven/impl/src/main,featShared/storage/be/driven/impl/src/main,backend,0,0
:featShared:storage:fe:driven:impl,featShared,storage,fe,driven,impl,libs.plugins.snag.frontend.multiplatform.module,commonMain,/Users/timotej.adamec/StudioProjects/Snag/.claude/worktrees/commonize-photo/featShared/storage/fe/driven/impl/src/commonMain,featShared/storage/fe/driven/impl/src/commonMain,frontend,0,0
